Season,HomeTeam,AwayTeam,FTG,FTR,HTG,HTR,S,ST,C,F,Y,Rn,R1,LSR,CSR,LHAP,LMP,LMHAP,Result
185,2001-02,Newcastle,Middlesbrough,9,9,1.0,0,17.0,9.0,10.0,11.0,-1.0,1.0,0.0,3,14,3,3,-3,3
186,2001-02,Southampton,Tottenham,-1,0,0.0,3,-8.0,-4.0,-4.0,-4.0,-2.0,0.0,0.0,2,-10,-2,0,3,3
187,2001-02,West Ham,Derby,0,2,0.0,0,2.0,-3.0,5.0,-6.0,6.0,0.0,0.0,2,3,5,3,3,3
188,2001-02,Arsenal,Middlesbrough,4,6,1.0,2,27.0,11.0,4.0,12.0,2.0,2.0,0.0,12,14,4,3,-3,3
189,2001-02,Aston Villa,Tottenham,-1,0,0.0,-2,-2.0,-5.0,-12.0,-15.0,-5.0,-1.0,0.0,4,-1,3,3,3,1
190,2001-02,Blackburn,Derby,-1,-3,-1.0,-2,5.0,2.0,1.0,10.0,5.0,1.0,0.0,-4,4,-3,-3,0,0
191,2001-02,Bolton,Leicester,-4,-5,-1.0,-1,14.0,0.0,1.0,16.0,1.0,0.0,0.0,-8,5,-3,3,0,1
192,2001-02,Everton,Charlton,2,-2,0.0,-1,2.0,4.0,-6.0,-4.0,0.0,0.0,0.0,-7,-1,-1,3,3,0
193,2001-02,Ipswich,Sunderland,1,0,0.0,-1,10.0,-2.0,0.0,-26.0,-2.0,0.0,0.0,2,-10,0,-3,3,3
194,2001-02,Newcastle,Chelsea,0,3,-3.0,-5,-6.0,1.0,9.0,11.0,-4.0,1.0,0.0,-5,4,6,-3,0,0
195,2001-02,Southampton,Leeds,-4,2,-3.0,-3,-21.0,-7.0,-2.0,-1.0,-2.0,0.0,0.0,-6,-13,4,-3,3,0
196,2001-02,West Ham,Liverpool,2,1,1.0,3,-10.0,0.0,3.0,9.0,6.0,0.0,0.0,-12,-8,-5,-6,0,1
197,2001-02,Fulham,Man United,-5,-2,-3.0,-4,-7.0,-11.0,-9.0,4.0,0.0,-1.0,0.0,-20,-7,-2,-3,0,0
198,2001-02,Charlton,Ipswich,-6,-5,-4.0,0,-11.0,-9.0,8.0,18.0,3.0,0.0,0.0,-4,10,1,3,3,3
199,2001-02,Chelsea,Southampton,3,0,4.0,7,11.0,0.0,-1.0,-1.0,7.0,0.0,0.0,4,11,7,3,3,0
200,2001-02,Leeds,West Ham,1,1,1.0,-1,-2.0,-2.0,-10.0,21.0,2.0,0.0,0.0,11,8,1,0,-3,3
201,2001-02,Liverpool,Bolton,-1,0,-2.0,-2,5.0,-3.0,-1.0,-1.0,-2.0,0.0,0.0,18,11,6,-3,0,1
202,2001-02,Middlesbrough,Everton,-1,0,1.0,2,-12.0,-6.0,-3.0,-3.0,2.0,0.0,0.0,2,-4,4,-6,-3,3
203,2001-02,Sunderland,Aston Villa,1,5,0.0,2,1.0,0.0,-10.0,8.0,2.0,0.0,0.0,1,-1,8,0,0,1
204,2001-02,Tottenham,Blackburn,-1,-3,0.0,2,-7.0,-1.0,2.0,18.0,4.0,0.0,0.0,9,6,7,-3,0,3
205,2001-02,Derby,Fulham,3,5,2.0,3,-1.0,10.0,-5.0,18.0,1.0,0.0,0.0,4,-6,8,0,0,0
206,2001-02,Man United,Newcastle,3,3,2.0,3,1.0,1.0,-2.0,-13.0,3.0,0.0,0.0,10,-2,-1,0,3,3
207,2001-02,Southampton,Liverpool,1,1,0.0,0,-13.0,-3.0,1.0,25.0,1.0,0.0,0.0,-7,-12,-1,-3,0,3
208,2001-02,Aston Villa,Derby,2,-1,0.0,-2,7.0,8.0,4.0,-21.0,-4.0,-1.0,0.0,9,9,2,-3,3,3
209,2001-02,Blackburn,Charlton,-5,-6,-3.0,-6,-1.0,-8.0,0.0,14.0,1.0,1.0,0.0,-12,-7,-2,3,0,3
210,2001-02,Bolton,Chelsea,-3,-5,-3.0,-8,-8.0,-6.0,14.0,9.0,3.0,2.0,0.0,-15,-10,3,-3,0,1
211,2001-02,Everton,Sunderland,-4,-4,-2.0,-2,-13.0,-10.0,-2.0,-4.0,-1.0,0.0,0.0,-9,-5,4,-6,0,3
212,2001-02,Fulham,Middlesbrough,1,-3,0.0,-3,16.0,11.0,2.0,-8.0,-1.0,0.0,0.0,-7,7,6,0,0,3
213,2001-02,Ipswich,Tottenham,7,2,4.0,-2,2.0,1.0,-11.0,-20.0,-3.0,0.0,0.0,7,-11,2,3,3,3
214,2001-02,Newcastle,Leeds,-2,-6,-2.0,-4,6.0,-1.0,5.0,-13.0,-6.0,0.0,0.0,-7,-3,4,9,3,3
215,2001-02,West Ham,Leicester,3,3,0.0,2,18.0,9.0,-6.0,-6.0,-3.0,-1.0,0.0,-2,5,1,-6,-3,3
216,2001-02,Arsenal,Liverpool,2,4,0.0,1,-1.0,-3.0,5.0,30.0,8.0,1.0,0.0,1,1,4,3,3,1
217,2001-02,Southampton,Man United,-2,-3,-2.0,-5,-12.0,-6.0,-6.0,16.0,-2.0,0.0,0.0,-9,-11,3,-3,3,0
218,2001-02,Derby,Ipswich,-7,-3,-5.0,-3,-7.0,-11.0,3.0,29.0,5.0,1.0,0.0,-12,-1,2,0,0,0
219,2001-02,Leicester,Newcastle,-3,-2,0.0,1,-17.0,-10.0,4.0,-5.0,6.0,1.0,0.0,-2,-18,-5,-6,0,1
220,2001-02,Liverpool,Southampton,-5,-4,-2.0,2,-2.0,-5.0,-8.0,-10.0,1.0,0.0,0.0,7,10,5,0,3,1
221,2001-02,Man United,Blackburn,5,4,4.0,7,3.0,6.0,2.0,-5.0,0.0,0.0,0.0,20,13,6,0,0,3
222,2001-02,Middlesbrough,Bolton,-1,-1,-1.0,0,-2.0,-2.0,-10.0,14.0,2.0,0.0,0.0,7,-1,6,-3,0,1
223,2001-02,Sunderland,Fulham,0,-1,0.0,-2,-5.0,-5.0,6.0,0.0,0.0,0.0,0.0,14,-3,8,-3,0,1
224,2001-02,Tottenham,Everton,2,1,1.0,2,3.0,6.0,0.0,-12.0,0.0,0.0,0.0,4,5,9,3,3,1
225,2001-02,Chelsea,West Ham,4,0,2.0,1,-3.0,-1.0,-12.0,23.0,2.0,0.0,0.0,9,6,-1,3,3,3
226,2001-02,Leeds,Arsenal,1,1,2.0,3,-3.0,8.0,-5.0,10.0,4.0,1.0,0.0,-2,1,-1,3,3,1
227,2001-02,Charlton,Aston Villa,3,1,1.0,0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,-1,-2,3,-6,0,0
228,2001-02,Man United,Liverpool,6,7,3.0,4,17.0,9.0,5.0,-1.0,1.0,0.0,0.0,2,4,7,-9,-3,0
229,2001-02,Leicester,Arsenal,-2,-3,1.0,2,-9.0,-1.0,1.0,-5.0,1.0,1.0,0.0,-11,-15,-3,-6,0,0
230,2001-02,Bolton,Man United,-3,-4,-3.0,-5,-28.0,-14.0,4.0,4.0,1.0,0.0,0.0,-20,-15,-7,3,0,0
231,2001-02,Charlton,Derby,3,3,1.0,-1,5.0,13.0,2.0,0.0,-1.0,0.0,0.0,8,9,4,3,3,3
232,2001-02,Sunderland,Middlesbrough,-1,-2,-3.0,-5,15.0,11.0,16.0,2.0,0.0,-1.0,0.0,7,7,6,0,3,0
233,2001-02,Aston Villa,Everton,3,3,2.0,2,0.0,2.0,-9.0,1.0,1.0,0.0,0.0,8,6,5,3,3,1
234,2001-02,Blackburn,Arsenal,2,1,-1.0,-3,-3.0,0.0,-14.0,3.0,-1.0,0.0,0.0,-19,-14,1,0,0,0
235,2001-02,Chelsea,Leeds,4,0,-1.0,2,18.0,7.0,-1.0,-23.0,-4.0,-1.0,0.0,-2,-1,-1,-3,0,3
236,2001-02,Ipswich,Fulham,6,2,2.0,0,-19.0,-7.0,-4.0,-4.0,2.0,0.0,0.0,16,-8,7,0,0,3
237,2001-02,Liverpool,Leicester,2,4,1.0,3,9.0,6.0,-5.0,-8.0,-3.0,0.0,0.0,10,16,1,3,3,3
238,2001-02,Southampton,West Ham,2,1,0.0,-2,2.0,-2.0,1.0,12.0,-2.0,-1.0,0.0,5,-3,4,-9,-3,3
239,2001-02,Tottenham,Newcastle,-1,0,1.0,2,-1.0,0.0,4.0,-15.0,-5.0,0.0,0.0,-1,-4,0,3,3,0
240,2001-02,Arsenal,Southampton,3,3,3.0,2,3.0,5.0,1.0,2.0,2.0,1.0,0.0,8,9,4,3,3,1
241,2001-02,Derby,Tottenham,-1,-1,-1.0,-2,-12.0,-8.0,-20.0,10.0,3.0,1.0,0.0,-5,-11,5,-3,3,3
242,2001-02,Everton,Ipswich,-4,-4,0.0,-2,-15.0,-11.0,-8.0,12.0,3.0,0.0,0.0,-11,3,0,-6,-3,0
243,2001-02,Fulham,Aston Villa,2,4,2.0,4,13.0,8.0,8.0,2.0,-1.0,0.0,0.0,-13,-3,3,-3,0,1
244,2001-02,Leicester,Chelsea,-8,-6,-3.0,-5,-31.0,-16.0,2.0,15.0,1.0,0.0,0.0,-7,-14,-5,3,3,0
245,2001-02,Man United,Sunderland,4,5,2.0,7,9.0,2.0,0.0,-5.0,-4.0,0.0,0.0,6,13,6,9,3,3
246,2001-02,Newcastle,Bolton,5,5,1.0,0,-4.0,1.0,4.0,8.0,3.0,0.0,0.0,10,15,7,3,0,3
247,2001-02,West Ham,Blackburn,0,-2,0.0,-2,-16.0,-9.0,-2.0,-10.0,0.0,0.0,0.0,6,2,6,-3,0,3
248,2001-02,Leeds,Liverpool,-1,-4,1.0,-3,-3.0,-1.0,-1.0,26.0,6.0,1.0,0.0,-1,-2,1,6,3,0
249,2001-02,Middlesbrough,Charlton,-2,1,1.0,5,-6.0,-10.0,-9.0,10.0,2.0,0.0,0.0,-5,-7,0,-3,0,1
250,2001-02,Aston Villa,Chelsea,-8,-4,-1.0,-1,-15.0,-9.0,-2.0,-2.0,-3.0,0.0,0.0,-2,-2,0,-3,0,1
251,2001-02,Bolton,West Ham,2,-1,2.0,0,-11.0,2.0,-4.0,13.0,-2.0,-1.0,0.0,-6,-7,-2,0,0,3
252,2001-02,Derby,Sunderland,0,2,0.0,5,-12.0,-5.0,-16.0,-1.0,-1.0,0.0,0.0,-10,-4,3,0,3,0
253,2001-02,Fulham,Blackburn,-6,-1,-3.0,0,-13.0,-11.0,0.0,-7.0,3.0,0.0,0.0,0,8,5,0,0,3
254,2001-02,Ipswich,Liverpool,3,2,2.0,2,2.0,2.0,-2.0,15.0,0.0,0.0,0.0,-2,-10,4,3,0,0
255,2001-02,Middlesbrough,Leeds,0,4,0.0,5,4.0,-3.0,0.0,-22.0,-5.0,0.0,0.0,-10,-11,-4,-3,-3,1
256,2001-02,Newcastle,Southampton,2,2,1.0,-1,9.0,2.0,18.0,-28.0,-1.0,0.0,0.0,-1,11,5,-3,0,3
257,2001-02,Tottenham,Leicester,-1,1,1.0,0,5.0,2.0,9.0,-19.0,-2.0,0.0,0.0,1,10,5,0,3,3
258,2001-02,Charlton,Man United,-4,-2,-3.0,-5,-21.0,-11.0,-9.0,-4.0,2.0,0.0,0.0,-8,-7,-6,-3,0,0
259,2001-02,Everton,Arsenal,-5,-5,-3.0,-5,-17.0,-11.0,-5.0,14.0,2.0,-1.0,0.0,-14,-11,-5,0,3,0
260,2001-02,Middlesbrough,Fulham,0,2,-2.0,-1,-4.0,1.0,0.0,7.0,2.0,1.0,0.0,7,-7,4,-3,0,3
261,2001-02,Arsenal,Fulham,1,4,-1.0,0,3.0,-1.0,-2.0,17.0,6.0,1.0,0.0,19,5,6,3,0,3
262,2001-02,Leicester,Derby,2,-3,0.0,-1,2.0,2.0,1.0,-1.0,-1.0,0.0,0.0,4,-1,-1,3,3,0
263,2001-02,Liverpool,Everton,9,8,2.0,5,15.0,13.0,17.0,-27.0,-1.0,0.0,0.0,13,13,4,9,3,1
264,2001-02,Man United,Aston Villa,9,7,6.0,4,23.0,11.0,16.0,-9.0,-1.0,0.0,0.0,7,6,7,6,3,3
265,2001-02,Southampton,Bolton,-1,1,1.0,2,-9.0,-6.0,-4.0,16.0,-2.0,0.0,0.0,11,2,6,3,0,1
266,2001-02,West Ham,Middlesbrough,-2,-2,0.0,-1,5.0,-1.0,-3.0,-10.0,5.0,0.0,0.0,-1,-3,8,-3,3,3
267,2001-02,Leeds,Charlton,1,-3,1.0,1,1.0,9.0,-6.0,13.0,2.0,0.0,0.0,5,5,1,9,3,1
268,2001-02,Sunderland,Newcastle,-7,-6,-4.0,-3,-4.0,-5.0,3.0,23.0,3.0,0.0,0.0,4,-9,-4,3,0,0
269,2001-02,Aston Villa,West Ham,-2,-4,0.0,1,-8.0,-2.0,-18.0,-6.0,-4.0,0.0,0.0,7,4,5,0,0,3
270,2001-02,Bolton,Blackburn,2,3,3.0,5,-12.0,0.0,1.0,-17.0,-1.0,-2.0,0.0,0,1,2,0,0,1
271,2001-02,Charlton,Chelsea,-5,-2,0.0,1,4.0,-5.0,2.0,0.0,0.0,0.0,0.0,-3,-5,-2,9,3,3
272,2001-02,Fulham,Liverpool,0,-1,0.0,-2,-1.0,1.0,2.0,5.0,2.0,0.0,0.0,-18,-6,3,0,0,0
273,2001-02,Ipswich,Southampton,-1,2,1.0,3,-3.0,0.0,10.0,-10.0,-3.0,0.0,0.0,5,-2,7,6,3,0
274,2001-02,Middlesbrough,Leicester,1,4,0.0,0,-1.0,-4.0,-4.0,-2.0,1.0,1.0,0.0,-1,7,7,3,-3,3
275,2001-02,Newcastle,Arsenal,1,2,1.0,-2,3.0,4.0,13.0,-26.0,-6.0,0.0,0.0,-9,1,1,0,0,0
276,2001-02,Tottenham,Sunderland,1,0,1.0,5,-5.0,-2.0,-6.0,-14.0,-1.0,0.0,0.0,-5,5,4,9,3,3
277,2001-02,Derby,Man United,-6,-3,-6.0,-4,-23.0,-10.0,-7.0,25.0,3.0,0.0,0.0,-16,-18,-7,-3,-3,1
278,2001-02,Everton,Leeds,0,-1,0.0,-2,-16.0,-4.0,-13.0,12.0,0.0,0.0,0.0,-12,-11,-4,-6,0,1
279,2001-02,Arsenal,Derby,2,5,4.0,4,5.0,4.0,7.0,16.0,2.0,0.0,0.0,15,17,5,6,0,3
280,2001-02,Blackburn,Aston Villa,-1,-1,-1.0,-4,-10.0,-2.0,-4.0,7.0,1.0,2.0,0.0,-13,-11,-4,-3,0,3
281,2001-02,Sunderland,Bolton,-4,-2,-1.0,-2,-9.0,-10.0,-1.0,1.0,-2.0,0.0,0.0,14,3,2,3,0,3
282,2001-02,Chelsea,Fulham,-1,-2,-3.0,-4,-10.0,-9.0,2.0,0.0,2.0,0.0,0.0,15,4,10,0,0,3
283,2001-02,Leeds,Ipswich,1,3,1.0,3,10.0,2.0,1.0,18.0,0.0,1.0,0.0,1,10,-4,3,-3,3
284,2001-02,Liverpool,Newcastle,8,4,3.0,6,0.0,7.0,0.0,-19.0,1.0,0.0,0.0,8,1,-4,3,3,3
285,2001-02,Man United,Tottenham,3,4,1.0,4,17.0,9.0,13.0,-1.0,-5.0,-2.0,0.0,11,5,9,3,3,3
286,2001-02,Southampton,Middlesbrough,1,-2,-1.0,-5,-5.0,-6.0,-3.0,-11.0,-5.0,0.0,0.0,4,1,4,3,-3,1
287,2001-02,West Ham,Everton,1,1,1.0,-1,1.0,1.0,18.0,9.0,3.0,0.0,0.0,1,1,10,-6,-3,3
288,2001-02,Leicester,Charlton,-1,-4,0.0,-1,-8.0,1.0,8.0,2.0,4.0,0.0,0.0,-4,-11,-4,-3,3,1
289,2001-02,Blackburn,Ipswich,-1,-2,1.0,1,-1.0,1.0,-1.0,-2.0,1.0,2.0,0.0,-16,-2,6,0,0,3
290,2001-02,Chelsea,Tottenham,1,-2,0.0,0,-9.0,0.0,-1.0,9.0,0.0,-1.0,0.0,6,2,11,9,3,3
291,2001-02,Bolton,Derby,-2,-5,-2.0,-3,5.0,0.0,9.0,-1.0,-3.0,0.0,0.0,-4,1,4,-3,0,0
292,2001-02,Chelsea,Sunderland,6,3,1.0,2,13.0,13.0,2.0,-5.0,-3.0,0.0,0.0,1,9,9,-6,-3,3
293,2001-02,Everton,Fulham,-4,-5,-1.0,0,-7.0,-7.0,-7.0,-9.0,1.0,-1.0,0.0,5,-5,2,-3,0,3
294,2001-02,Middlesbrough,Liverpool,-7,-3,-2.0,-3,-15.0,-8.0,-13.0,13.0,6.0,2.0,0.0,-11,-10,1,0,3,0
295,2001-02,Newcastle,Ipswich,-1,3,0.0,-1,14.0,3.0,11.0,5.0,-4.0,0.0,0.0,-6,13,3,3,3,1
296,2001-02,Southampton,Leicester,3,4,0.0,3,0.0,1.0,-3.0,-7.0,-6.0,1.0,0.0,3,8,7,3,3,1
297,2001-02,West Ham,Man United,-2,-1,-1.0,-2,-14.0,-1.0,2.0,13.0,2.0,0.0,0.0,-14,-8,0,0,0,0
298,2001-02,Aston Villa,Arsenal,-5,-6,-4.0,-5,-22.0,-11.0,-8.0,-13.0,0.0,0.0,0.0,-6,-4,-4,-6,0,0
299,2001-02,Leeds,Blackburn,-2,-4,-2.0,-4,-2.0,-11.0,10.0,14.0,0.0,1.0,0.0,17,10,3,3,0,3
300,2001-02,Tottenham,Charlton,-1,-2,0.0,-2,0.0,-5.0,-1.0,-14.0,-2.0,2.0,0.0,-3,-1,4,-6,0,0
301,2001-02,Charlton,Bolton,1,3,1.0,1,-6.0,1.0,-1.0,6.0,0.0,0.0,0.0,12,11,7,0,0,0
302,2001-02,Derby,Everton,3,0,0.0,0,-8.0,-2.0,2.0,3.0,-1.0,-1.0,0.0,-1,-4,-2,0,3,0
303,2001-02,Ipswich,Aston Villa,0,-2,-2.0,-2,-2.0,-4.0,-14.0,10.0,3.0,0.0,0.0,3,-10,4,-9,-3,1
304,2001-02,Leicester,Leeds,-2,-5,1.0,-1,-14.0,-8.0,4.0,-4.0,3.0,-1.0,0.0,-9,-14,-5,0,3,0
305,2001-02,Man United,Middlesbrough,8,3,4.0,2,37.0,23.0,17.0,-6.0,1.0,-1.0,0.0,13,13,5,9,3,0
306,2001-02,Sunderland,Southampton,-4,-2,0.0,0,3.0,-4.0,-13.0,-3.0,3.0,0.0,0.0,3,-2,-3,0,0,1
307,2001-02,Fulham,Tottenham,-2,-3,-2.0,-4,-4.0,1.0,7.0,-1.0,2.0,0.0,0.0,-9,-5,2,-3,0,0
308,2001-02,Liverpool,Chelsea,-1,3,1.0,2,-5.0,1.0,-3.0,3.0,0.0,0.0,0.0,3,3,1,-6,0,3
309,2001-02,Newcastle,Everton,0,-3,-2.0,-4,21.0,5.0,17.0,3.0,-4.0,-1.0,0.0,5,9,4,0,-3,3
310,2001-02,Arsenal,Sunderland,3,6,0.0,0,6.0,8.0,10.0,8.0,-1.0,0.0,0.0,5,12,8,-3,0,3
311,2001-02,Bolton,Aston Villa,-2,-4,-1.0,-2,1.0,-4.0,0.0,4.0,-5.0,1.0,0.0,-13,-9,1,-3,0,3
312,2001-02,Chelsea,Derby,2,3,1.0,3,31.0,15.0,3.0,-10.0,0.0,0.0,0.0,11,13,9,6,3,3
313,2001-02,Leeds,Man United,-4,2,-1.0,2,-20.0,-9.0,-9.0,9.0,1.0,0.0,0.0,-3,-3,-5,-3,0,0
314,2001-02,Leicester,Blackburn,-1,-4,1.0,-2,-4.0,-5.0,13.0,9.0,-1.0,0.0,0.0,8,-3,-3,0,0,3
315,2001-02,Liverpool,Charlton,4,6,2.0,6,17.0,13.0,-3.0,-1.0,0.0,0.0,0.0,6,5,5,9,3,3
316,2001-02,Middlesbrough,Tottenham,1,1,-1.0,-1,-5.0,0.0,-3.0,1.0,-3.0,0.0,0.0,-2,-1,5,-3,0,1
317,2001-02,Southampton,Fulham,1,-1,1.0,0,7.0,4.0,11.0,8.0,1.0,0.0,0.0,11,4,4,-3,0,1
318,2001-02,West Ham,Ipswich,2,2,3.0,1,8.0,2.0,7.0,-7.0,-3.0,0.0,0.0,-10,6,5,0,-3,3
319,2001-02,Blackburn,Southampton,3,0,2.0,2,4.0,9.0,6.0,23.0,2.0,0.0,0.0,-11,-5,2,3,0,3
320,2001-02,Charlton,Arsenal,-6,-6,-6.0,-5,-9.0,-12.0,7.0,3.0,-1.0,0.0,0.0,-7,-6,-9,3,3,0
321,2001-02,Derby,Middlesbrough,4,-1,0.0,1,-11.0,-4.0,-4.0,5.0,4.0,0.0,0.0,-3,-8,-3,-6,0,0
322,2001-02,Everton,Bolton,3,-3,4.0,2,-13.0,-6.0,-14.0,19.0,7.0,1.0,0.0,5,1,2,0,0,3
323,2001-02,Fulham,West Ham,0,0,1.0,-1,-2.0,-3.0,8.0,15.0,1.0,-1.0,0.0,-6,-3,2,3,0,0
324,2001-02,Ipswich,Chelsea,-3,-4,-1.0,-3,-3.0,-2.0,0.0,9.0,-2.0,0.0,0.0,1,-13,2,-6,0,1
325,2001-02,Sunderland,Leicester,-3,-3,-3.0,-5,5.0,0.0,-6.0,3.0,2.0,0.0,0.0,6,3,4,-6,0,3
326,2001-02,Tottenham,Leeds,-5,-2,-2.0,1,-12.0,-12.0,3.0,-1.0,1.0,0.0,0.0,-8,-3,2,-9,-3,3
327,2001-02,Aston Villa,Newcastle,-6,-4,0.0,2,-21.0,-10.0,3.0,4.0,3.0,0.0,0.0,3,-5,0,-6,0,1
328,2001-02,Arsenal,Tottenham,5,5,3.0,-1,-3.0,6.0,-7.0,1.0,-2.0,0.0,0.0,10,6,8,3,3,3
329,2001-02,Bolton,Ipswich,1,-1,3.0,-1,-6.0,-2.0,-14.0,13.0,5.0,1.0,0.0,-16,2,1,3,0,3
330,2001-02,Chelsea,Everton,-7,-2,-4.0,-4,5.0,-7.0,11.0,-2.0,-3.0,-1.0,0.0,10,7,10,0,3,3
331,2001-02,Leicester,Man United,-6,-3,-3.0,-1,-16.0,-2.0,3.0,9.0,-4.0,0.0,0.0,-12,-17,-9,-9,-3,0
332,2001-02,Middlesbrough,Aston Villa,0,5,-1.0,3,-12.0,-5.0,-4.0,0.0,-1.0,0.0,0.0,-6,-2,6,0,0,3
333,2001-02,Southampton,Derby,-2,2,1.0,1,9.0,7.0,-3.0,3.0,-2.0,0.0,0.0,7,5,1,0,3,3
334,2001-02,West Ham,Charlton,5,3,4.0,6,9.0,7.0,-4.0,-4.0,0.0,0.0,0.0,-6,1,6,3,3,3
335,2001-02,Leeds,Sunderland,3,-1,1.0,-1,10.0,6.0,4.0,-7.0,-5.0,0.0,0.0,3,9,4,3,3,3
336,2001-02,Newcastle,Fulham,7,4,2.0,0,21.0,5.0,7.0,2.0,-1.0,0.0,0.0,10,11,9,-3,0,1
337,2001-02,Blackburn,Chelsea,-3,-6,0.0,-4,-7.0,-4.0,-5.0,13.0,-4.0,0.0,0.0,-15,-12,2,0,0,1
338,2001-02,Aston Villa,Leeds,-2,-2,1.0,-1,-10.0,-7.0,7.0,0.0,-2.0,0.0,0.0,-4,-4,1,0,-3,0
339,2001-02,Charlton,Southampton,-3,-4,-2.0,-4,3.0,1.0,16.0,-9.0,5.0,0.0,0.0,1,-1,1,-3,0,1
340,2001-02,Derby,Newcastle,-4,-5,-2.0,-4,-11.0,-6.0,6.0,-9.0,3.0,0.0,0.0,-6,-14,-6,-3,3,0
341,2001-02,Everton,Leicester,2,0,1.0,0,-2.0,-1.0,3.0,-10.0,2.0,1.0,0.0,-3,7,6,3,3,1
342,2001-02,Sunderland,Liverpool,-2,-6,0.0,-2,1.0,-3.0,-1.0,9.0,3.0,0.0,0.0,-4,-12,-8,-3,0,0
343,2001-02,Tottenham,West Ham,0,-3,0.0,-1,-6.0,2.0,-1.0,23.0,7.0,0.0,0.0,3,-1,5,6,3,1
344,2001-02,Bolton,Tottenham,3,0,5.0,3,0.0,-6.0,0.0,-6.0,-1.0,0.0,0.0,-9,-6,3,-3,0,1
345,2001-02,Chelsea,Man United,-5,-4,-3.0,-2,2.0,-4.0,2.0,5.0,-4.0,0.0,0.0,-5,-2,2,3,0,0
346,2001-02,Leeds,Fulham,2,3,2.0,6,5.0,2.0,1.0,2.0,0.0,0.0,0.0,17,10,9,0,0,0
347,2001-02,Leicester,Aston Villa,1,0,2.0,3,-10.0,-9.0,-17.0,-13.0,2.0,0.0,0.0,-5,-10,3,0,0,1
348,2001-02,Liverpool,Derby,3,9,2.0,4,15.0,9.0,-2.0,1.0,-1.0,0.0,0.0,14,16,7,6,0,3
349,2001-02,Middlesbrough,Blackburn,-2,1,-2.0,0,-3.0,-3.0,5.0,-3.0,-2.0,0.0,0.0,7,8,4,3,0,0
350,2001-02,Newcastle,Charlton,5,5,2.0,5,-1.0,0.0,-18.0,16.0,-6.0,0.0,0.0,-2,8,3,-6,-3,3
351,2001-02,Southampton,Everton,-2,0,0.0,0,-13.0,-6.0,-14.0,2.0,1.0,-1.0,0.0,6,3,3,0,3,0
352,2001-02,West Ham,Sunderland,2,4,1.0,4,-7.0,-3.0,-4.0,-18.0,-5.0,0.0,0.0,-8,9,9,-6,-3,3
353,2001-02,Arsenal,Ipswich,7,7,7.0,7,4.0,10.0,-1.0,4.0,0.0,0.0,0.0,3,15,9,6,3,3
354,2001-02,Blackburn,Newcastle,1,0,2.0,2,-18.0,-9.0,-8.0,-18.0,-2.0,0.0,0.0,-10,-12,8,-3,0,1
355,2001-02,Fulham,Bolton,-4,0,-4.0,-2,-12.0,-5.0,-8.0,3.0,2.0,-1.0,0.0,0,1,0,0,0,3
356,2001-02,Arsenal,West Ham,3,2,1.0,0,19.0,10.0,17.0,14.0,2.0,0.0,0.0,13,6,11,6,3,3
357,2001-02,Ipswich,Middlesbrough,-3,-5,-2.0,-4,4.0,5.0,-3.0,-15.0,-3.0,-1.0,0.0,9,-9,-5,6,3,3
358,2001-02,Aston Villa,Southampton,0,-3,1.0,0,12.0,14.0,8.0,11.0,-3.0,0.0,0.0,2,3,0,0,0,3
359,2001-02,Charlton,Sunderland,1,1,1.0,2,2.0,4.0,13.0,6.0,4.0,-1.0,0.0,-2,3,4,-6,-3,1
360,2001-02,Derby,Leeds,-1,-6,-2.0,-6,-10.0,-7.0,5.0,-10.0,-1.0,0.0,0.0,-13,-13,-7,-3,0,0
361,2001-02,Fulham,Leicester,5,7,1.0,3,-2.0,3.0,-9.0,-12.0,-1.0,0.0,0.0,-8,9,6,0,0,1
362,2001-02,Ipswich,Man United,-3,-6,-3.0,-5,-2.0,-4.0,-6.0,9.0,-2.0,0.0,0.0,-4,-15,-8,-6,0,0
363,2001-02,Middlesbrough,Chelsea,0,-1,-1.0,0,-6.0,-3.0,-7.0,9.0,1.0,1.0,0.0,-8,-4,4,0,3,0
364,2001-02,Newcastle,West Ham,4,3,0.0,-1,15.0,13.0,0.0,7.0,-1.0,0.0,0.0,4,3,4,-3,3,3
365,2001-02,Tottenham,Liverpool,0,-4,0.0,0,-6.0,-5.0,-13.0,13.0,4.0,0.0,0.0,-9,-6,-5,-3,3,3
366,2001-02,Everton,Blackburn,-1,0,-1.0,1,8.0,8.0,10.0,2.0,-1.0,0.0,0.0,5,3,-1,-3,0,0
367,2001-02,Bolton,Arsenal,-3,-5,1.0,-2,-2.0,-8.0,-5.0,-10.0,-7.0,0.0,0.0,-19,-15,0,0,0,0
368,2001-02,Liverpool,Blackburn,-1,2,-1.0,2,7.0,6.0,2.0,-11.0,0.0,0.0,0.0,18,9,7,0,0,3
369,2001-02,Man United,Arsenal,-1,0,1.0,2,-13.0,-4.0,-9.0,-5.0,-1.0,0.0,0.0,1,-2,-6,-3,3,0
370,2001-02,Arsenal,Everton,1,5,1.0,2,0.0,-2.0,-9.0,-9.0,1.0,0.0,0.0,14,12,9,3,3,3
371,2001-02,Blackburn,Fulham,3,-3,2.0,1,7.0,5.0,4.0,3.0,-3.0,0.0,0.0,0,-1,6,-3,0,3
372,2001-02,Chelsea,Aston Villa,-2,0,-2.0,-2,-5.0,-9.0,5.0,-7.0,1.0,0.0,0.0,2,4,10,3,3,0
